date,price_per_quintal
2023-10-09,2358.32
2023-10-10,2386.87
2023-10-11,2374.53
2023-10-12,2058.84
2023-10-13,2523.76
2023-10-14,2542.97
2023-10-15,2421.04
2023-10-16,2351.22
2023-10-17,2568.85
2023-10-18,2838.36
2023-10-19,2503.14
2023-10-20,2394.46
2023-10-21,2378.2
2023-10-22,2483.04
2023-10-23,2244.54
2023-10-24,2472.94
2023-10-25,2510.73
2023-10-26,2867.93
2023-10-27,2688.18
2023-10-28,2706.8
2023-10-29,2357.9
2023-10-30,2634.97
2023-10-31,2273.61
2023-11-01,2877.18
2023-11-02,2899.04
2023-11-03,2662.51
2023-11-04,3216.17
2023-11-05,2930.26
2023-11-06,2436.74
2023-11-07,2928.36
2023-11-08,2736.81
2023-11-09,2819.07
2023-11-10,2912.44
2023-11-11,2897.9
2023-11-12,2412.46
2023-11-13,2589.13
2023-11-14,2975.81
2023-11-15,3082.03
2023-11-16,3202.92
2023-11-17,3183.42
2023-11-18,2412.18
2023-11-19,2977.69
2023-11-20,2441.03
2023-11-21,3147.51
2023-11-22,2875.96
2023-11-23,2597.56
2023-11-24,3228.27
2023-11-25,2955.58
2023-11-26,2449.06
2023-11-27,2886.48
2023-11-28,2682.06
2023-11-29,2851.05
2023-11-30,2736.25
2023-12-01,3239.69
2023-12-02,2680.84
2023-12-03,3029.48
2023-12-04,3329.33
2023-12-05,2801.6
2023-12-06,3009.63
2023-12-07,3008.4
2023-12-08,2830.56
2023-12-09,3098.57
2023-12-10,2988.91
2023-12-11,2781.24
2023-12-12,3322.9
2023-12-13,3129.32
2023-12-14,2938.07
2023-12-15,2844.66
2023-12-16,2815.62
2023-12-17,3219.18
2023-12-18,2944.2
2023-12-19,3065.88
2023-12-20,2937.6
2023-12-21,3098.28
2023-12-22,2952.3
2023-12-23,3128.77
2023-12-24,2939.85
2023-12-25,3142.91
2023-12-26,3111.97
2023-12-27,2954.67
2023-12-28,2806.54
2023-12-29,2790.97
2023-12-30,2831.35
2023-12-31,2783.1
2024-01-01,3075.04
2024-01-02,2893.06
2024-01-03,3216.9
2024-01-04,3359.25
2024-01-05,2908.72
2024-01-06,2594.78
2024-01-07,2828.59
2024-01-08,2890.31
2024-01-09,2608.19
2024-01-10,2856.28
2024-01-11,2964.27
2024-01-12,2815.49
2024-01-13,2754.19
2024-01-14,2756.63
2024-01-15,3266.22
2024-01-16,2877.45
2024-01-17,2743.89
2024-01-18,2835.8
2024-01-19,3101.75
2024-01-20,2774.44
2024-01-21,3008.25
2024-01-22,3057.96
2024-01-23,3062.7
2024-01-24,3193.32
2024-01-25,2803.78
2024-01-26,3140.93
2024-01-27,2756.31
2024-01-28,2836.07
2024-01-29,3155.1
2024-01-30,3080.85
2024-01-31,2917.3
2024-02-01,2407.72
2024-02-02,2758.84
2024-02-03,2520.93
2024-02-04,2462.73
2024-02-05,2518.38
2024-02-06,2697.8
2024-02-07,2224.8
2024-02-08,2721.66
2024-02-09,2684.79
2024-02-10,2533.6
2024-02-11,2858.39
2024-02-12,2773.79
2024-02-13,2530.75
2024-02-14,2518.5
2024-02-15,2792.04
2024-02-16,2350.29
2024-02-17,2587.48
2024-02-18,2528.3
2024-02-19,2668.98
2024-02-20,2697.73
2024-02-21,2663.36
2024-02-22,2883.48
2024-02-23,2702.62
2024-02-24,2594.51
2024-02-25,2415.84
2024-02-26,2802.88
2024-02-27,2764.64
2024-02-28,2949.67
2024-02-29,2510.52
2024-03-01,2274.37
2024-03-02,2257.85
2024-03-03,2252.57
2024-03-04,2272.67
2024-03-05,1928.18
2024-03-06,2436.59
2024-03-07,2402.73
2024-03-08,2498.68
2024-03-09,2723.0
2024-03-10,2209.8
2024-03-11,2266.86
2024-03-12,2276.55
2024-03-13,2663.53
2024-03-14,1929.35
2024-03-15,2373.24
2024-03-16,1982.42
2024-03-17,1760.78
2024-03-18,1873.42
2024-03-19,2001.74
2024-03-20,2492.39
2024-03-21,2105.42
2024-03-22,2234.1
2024-03-23,2047.39
2024-03-24,2402.78
2024-03-25,2060.7
2024-03-26,2545.12
2024-03-27,2083.47
2024-03-28,2129.62
2024-03-29,2307.64
2024-03-30,2288.53
2024-03-31,2569.03
2024-04-01,1902.09
2024-04-02,1636.94
2024-04-03,1766.94
2024-04-04,1764.95
2024-04-05,2025.02
2024-04-06,1957.27
2024-04-07,1857.13
2024-04-08,2055.43
2024-04-09,1776.31
2024-04-10,1855.26
2024-04-11,1919.16
2024-04-12,2189.15
2024-04-13,1864.3
2024-04-14,1814.35
2024-04-15,1675.84
2024-04-16,2022.72
2024-04-17,1768.48
2024-04-18,1955.25
2024-04-19,1506.69
2024-04-20,2096.15
2024-04-21,1621.62
2024-04-22,1733.04
2024-04-23,2100.73
2024-04-24,1622.62
2024-04-25,1874.12
2024-04-26,1905.36
2024-04-27,1691.3
2024-04-28,2160.1
2024-04-29,2191.77
2024-04-30,1498.19
2024-05-01,1290.41
2024-05-02,1742.36
2024-05-03,1320.61
2024-05-04,1503.98
2024-05-05,1608.12
2024-05-06,1721.08
2024-05-07,1538.56
2024-05-08,1602.75
2024-05-09,1428.86
2024-05-10,1843.18
2024-05-11,1486.15
2024-05-12,1653.66
2024-05-13,1483.88
2024-05-14,1607.97
2024-05-15,1553.58
2024-05-16,1555.22
2024-05-17,1385.45
2024-05-18,1747.99
2024-05-19,1872.02
2024-05-20,1638.34
2024-05-21,1736.68
2024-05-22,1758.32
2024-05-23,1776.81
2024-05-24,1652.38
2024-05-25,1634.66
2024-05-26,1765.51
2024-05-27,1606.98
2024-05-28,1398.93
2024-05-29,1598.98
2024-05-30,1217.03
2024-05-31,1594.03
2024-06-01,1543.18
2024-06-02,1708.2
2024-06-03,1491.76
2024-06-04,1647.63
2024-06-05,1462.4
2024-06-06,1258.31
2024-06-07,1181.23
2024-06-08,1270.06
2024-06-09,1191.27
2024-06-10,1591.75
2024-06-11,1423.98
2024-06-12,1580.07
2024-06-13,1481.19
2024-06-14,1675.81
2024-06-15,1679.54
2024-06-16,1338.94
2024-06-17,1413.64
2024-06-18,1362.44
2024-06-19,1145.24
2024-06-20,1605.05
2024-06-21,1708.26
2024-06-22,1469.72
2024-06-23,1372.87
2024-06-24,1690.19
2024-06-25,1003.51
2024-06-26,1508.5
2024-06-27,1502.16
2024-06-28,1359.83
2024-06-29,1752.82
2024-06-30,1669.15
2024-07-01,1501.89
2024-07-02,1537.28
2024-07-03,1477.52
2024-07-04,1453.2
2024-07-05,1294.48
2024-07-06,1832.61
2024-07-07,1762.72
2024-07-08,1717.25
2024-07-09,1339.25
2024-07-10,1974.79
2024-07-11,1955.15
2024-07-12,1597.23
2024-07-13,1379.28
2024-07-14,1387.33
2024-07-15,1644.83
2024-07-16,1379.02
2024-07-17,1555.28
2024-07-18,1780.35
2024-07-19,1261.76
2024-07-20,1964.77
2024-07-21,1877.46
2024-07-22,1317.2
2024-07-23,1282.39
2024-07-24,1508.94
2024-07-25,1359.89
2024-07-26,1513.88
2024-07-27,1050.88
2024-07-28,1521.88
2024-07-29,1928.69
2024-07-30,1345.3
2024-07-31,1514.51
2024-08-01,1543.07
2024-08-02,1969.14
2024-08-03,1796.93
2024-08-04,2230.64
2024-08-05,1884.36
2024-08-06,1769.06
2024-08-07,1954.05
2024-08-08,1743.25
2024-08-09,1577.13
2024-08-10,1905.88
2024-08-11,1811.02
2024-08-12,1879.76
2024-08-13,1922.09
2024-08-14,1745.43
2024-08-15,1932.31
2024-08-16,2196.03
2024-08-17,1627.43
2024-08-18,2196.98
2024-08-19,1801.43
2024-08-20,1697.17
2024-08-21,2336.44
2024-08-22,1882.5
2024-08-23,2126.07
2024-08-24,2016.01
2024-08-25,1516.87
2024-08-26,1877.66
2024-08-27,1748.93
2024-08-28,1586.14
2024-08-29,1500.65
2024-08-30,1875.95
2024-08-31,1974.04
2024-09-01,2326.04
2024-09-02,2187.24
2024-09-03,2089.21
2024-09-04,2052.04
2024-09-05,2138.88
2024-09-06,2043.8
2024-09-07,2210.26
2024-09-08,2246.83
2024-09-09,2072.71
2024-09-10,2206.0
2024-09-11,2100.85
2024-09-12,2252.52
2024-09-13,2355.33
2024-09-14,2290.04
2024-09-15,2349.34
2024-09-16,1925.01
2024-09-17,2180.17
2024-09-18,2311.76
2024-09-19,2385.14
2024-09-20,1937.81
2024-09-21,2289.75
2024-09-22,2499.69
2024-09-23,2223.19
2024-09-24,2240.46
2024-09-25,2350.0
2024-09-26,2309.83
2024-09-27,2395.84
2024-09-28,2275.89
2024-09-29,2292.41
2024-09-30,2105.92
2024-10-01,2635.4
2024-10-02,2920.61
2024-10-03,2629.66
2024-10-04,2637.28
2024-10-05,2573.19
2024-10-06,2829.43
2024-10-07,2501.55
2024-10-08,2855.09
2024-10-09,2486.1
2024-10-10,2462.43
2024-10-11,2715.68
2024-10-12,2701.03
2024-10-13,2735.0
2024-10-14,2888.5
2024-10-15,2593.99
2024-10-16,2765.59
2024-10-17,2495.53
2024-10-18,2929.82
2024-10-19,2804.98
2024-10-20,2786.29
2024-10-21,2717.07
2024-10-22,2522.87
2024-10-23,2615.02
2024-10-24,2781.35
2024-10-25,2677.65
2024-10-26,2706.74
2024-10-27,2410.53
2024-10-28,2719.21
2024-10-29,2545.1
2024-10-30,2467.32
2024-10-31,2653.55
2024-11-01,2626.49
2024-11-02,3138.0
2024-11-03,3169.19
2024-11-04,2988.6
2024-11-05,2801.03
2024-11-06,2811.22
2024-11-07,2970.57
2024-11-08,2516.54
2024-11-09,3037.89
2024-11-10,3135.18
2024-11-11,2940.41
2024-11-12,2904.41
2024-11-13,3040.18
2024-11-14,3074.42
2024-11-15,3223.62
2024-11-16,3008.97
2024-11-17,2867.84
2024-11-18,2914.04
2024-11-19,3043.18
2024-11-20,3318.53
2024-11-21,2943.74
2024-11-22,2797.78
2024-11-23,2834.77
2024-11-24,2590.02
2024-11-25,3075.75
2024-11-26,2738.03
2024-11-27,2764.09
2024-11-28,2616.09
2024-11-29,2788.19
2024-11-30,3125.97
2024-12-01,2885.73
2024-12-02,2798.57
2024-12-03,3184.65
2024-12-04,3081.26
2024-12-05,3236.43
2024-12-06,3298.61
2024-12-07,3149.3
2024-12-08,2891.94
2024-12-09,3127.24
2024-12-10,3252.55
2024-12-11,3036.4
2024-12-12,2866.0
2024-12-13,3374.52
2024-12-14,3071.45
2024-12-15,3073.15
2024-12-16,3158.69
2024-12-17,3362.09
2024-12-18,3209.22
2024-12-19,3090.35
2024-12-20,3293.92
2024-12-21,3587.4
2024-12-22,3436.05
2024-12-23,3293.57
2024-12-24,2935.04
2024-12-25,3910.41
2024-12-26,2920.76
2024-12-27,3086.64
2024-12-28,3021.52
2024-12-29,3487.37
2024-12-30,3246.54
2024-12-31,2877.57
2025-01-01,3138.4
2025-01-02,3194.76
2025-01-03,3022.18
2025-01-04,2842.34
2025-01-05,2941.87
2025-01-06,3000.01
2025-01-07,3092.43
2025-01-08,2984.4
2025-01-09,3235.92
2025-01-10,2899.39
2025-01-11,2743.6
2025-01-12,2942.5
2025-01-13,3360.66
2025-01-14,2976.75
2025-01-15,3560.04
2025-01-16,3190.68
2025-01-17,2859.99
2025-01-18,2926.52
2025-01-19,3142.55
2025-01-20,2858.85
2025-01-21,3569.8
2025-01-22,2897.2
2025-01-23,3232.07
2025-01-24,3388.41
2025-01-25,3075.04
2025-01-26,2898.21
2025-01-27,3043.27
2025-01-28,3170.82
2025-01-29,3274.03
2025-01-30,3110.72
2025-01-31,2819.84
2025-02-01,2837.47
2025-02-02,2694.83
2025-02-03,2393.36
2025-02-04,2690.99
2025-02-05,2544.52
2025-02-06,2948.88
2025-02-07,3220.84
2025-02-08,3204.26
2025-02-09,2718.36
2025-02-10,2740.03
2025-02-11,2971.76
2025-02-12,3046.76
2025-02-13,2751.26
2025-02-14,2806.98
2025-02-15,3277.39
2025-02-16,2815.02
2025-02-17,2739.94
2025-02-18,2861.49
2025-02-19,2953.95
2025-02-20,2634.18
2025-02-21,2789.33
2025-02-22,2606.23
2025-02-23,2784.35
2025-02-24,3215.89
2025-02-25,2989.35
2025-02-26,2823.0
2025-02-27,2655.38
2025-02-28,2780.22
2025-03-01,2661.74
2025-03-02,2339.75
2025-03-03,2742.67
2025-03-04,2178.36
2025-03-05,2395.58
2025-03-06,2802.64
2025-03-07,2053.02
2025-03-08,2692.77
2025-03-09,2085.31
2025-03-10,2438.07
2025-03-11,2422.08
2025-03-12,2621.95
2025-03-13,1826.68
2025-03-14,2074.53
2025-03-15,2345.39
2025-03-16,2466.47
2025-03-17,2280.95
2025-03-18,2415.92
2025-03-19,2223.36
2025-03-20,2380.84
2025-03-21,2292.24
2025-03-22,2510.89
2025-03-23,2578.87
2025-03-24,2749.68
2025-03-25,2332.31
2025-03-26,2400.49
2025-03-27,2474.14
2025-03-28,2406.11
2025-03-29,2455.19
2025-03-30,2153.65
2025-03-31,2540.94
2025-04-01,1877.47
2025-04-02,1869.62
2025-04-03,1743.88
2025-04-04,2294.21
2025-04-05,2034.39
2025-04-06,2292.91
2025-04-07,2117.97
2025-04-08,1723.34
2025-04-09,1847.77
2025-04-10,2216.6
2025-04-11,1912.37
2025-04-12,1847.94
2025-04-13,2030.63
2025-04-14,2031.62
2025-04-15,1865.14
2025-04-16,2002.78
2025-04-17,1972.81
2025-04-18,1551.01
2025-04-19,2170.04
2025-04-20,1907.74
2025-04-21,2331.4
2025-04-22,1840.99
2025-04-23,1755.59
2025-04-24,2309.53
2025-04-25,1755.5
2025-04-26,1945.78
2025-04-27,2192.98
2025-04-28,2008.08
2025-04-29,1743.42
2025-04-30,2112.62
2025-05-01,1723.85
2025-05-02,2019.98
2025-05-03,1881.44
2025-05-04,2371.35
2025-05-05,1435.53
2025-05-06,1760.88
2025-05-07,1552.38
2025-05-08,1997.16
2025-05-09,1931.08
2025-05-10,1918.02
2025-05-11,1612.24
2025-05-12,1619.18
2025-05-13,1362.77
2025-05-14,2111.11
2025-05-15,1871.35
2025-05-16,1718.04
2025-05-17,1957.41
2025-05-18,1921.39
2025-05-19,1966.76
2025-05-20,1447.5
2025-05-21,1629.94
2025-05-22,1812.3
2025-05-23,1844.79
2025-05-24,1965.66
2025-05-25,1572.98
2025-05-26,1800.65
2025-05-27,2216.78
2025-05-28,1914.59
2025-05-29,1950.82
2025-05-30,1773.37
2025-05-31,1931.24
2025-06-01,2003.8
2025-06-02,1664.83
2025-06-03,1888.8
2025-06-04,1469.48
2025-06-05,1763.02
2025-06-06,1826.35
2025-06-07,1495.6
2025-06-08,1866.13
2025-06-09,1511.95
2025-06-10,1486.46
2025-06-11,1647.77
2025-06-12,2034.9
2025-06-13,1710.83
2025-06-14,1836.66
2025-06-15,1503.64
2025-06-16,1666.0
2025-06-17,1415.69
2025-06-18,1537.28
2025-06-19,1819.13
2025-06-20,1644.82
2025-06-21,1943.26
2025-06-22,1613.02
2025-06-23,1614.42
2025-06-24,1909.84
2025-06-25,1525.28
2025-06-26,1351.55
2025-06-27,1916.26
2025-06-28,1739.34
2025-06-29,1223.97
2025-06-30,1666.41
2025-07-01,1655.86
2025-07-02,2086.09
2025-07-03,1591.82
2025-07-04,1621.97
2025-07-05,1556.54
2025-07-06,1528.31
2025-07-07,1599.52
2025-07-08,1452.94
2025-07-09,1534.38
2025-07-10,1419.8
2025-07-11,1442.16
2025-07-12,1430.19
2025-07-13,1638.39
2025-07-14,1606.38
2025-07-15,1498.33
2025-07-16,1839.77
2025-07-17,1735.01
2025-07-18,1658.73
2025-07-19,1652.83
2025-07-20,2064.7
2025-07-21,1794.58
2025-07-22,1842.2
2025-07-23,1230.41
2025-07-24,1617.37
2025-07-25,1314.42
2025-07-26,1663.88
2025-07-27,1824.28
2025-07-28,1615.26
2025-07-29,1854.34
2025-07-30,1546.57
2025-07-31,1866.78
2025-08-01,1712.77
2025-08-02,1971.66
2025-08-03,2108.46
2025-08-04,2132.18
2025-08-05,2000.04
2025-08-06,2413.94
2025-08-07,1943.61
2025-08-08,1936.79
2025-08-09,1475.59
2025-08-10,2381.78
2025-08-11,1954.69
2025-08-12,1793.79
2025-08-13,2293.67
2025-08-14,2277.1
2025-08-15,2052.16
2025-08-16,1744.01
2025-08-17,2115.29
2025-08-18,1907.72
2025-08-19,1798.34
2025-08-20,2241.67
2025-08-21,1606.98
2025-08-22,2147.43
2025-08-23,2126.36
2025-08-24,2445.2
2025-08-25,2100.53
2025-08-26,1624.31
2025-08-27,1869.27
2025-08-28,2049.93
2025-08-29,2108.61
2025-08-30,2234.16
2025-08-31,1646.56
2025-09-01,2364.42
2025-09-02,2624.88
2025-09-03,2740.2
2025-09-04,2804.12
2025-09-05,2354.37
2025-09-06,2652.43
2025-09-07,2775.75
2025-09-08,2673.52
2025-09-09,2579.15
2025-09-10,2600.47
2025-09-11,2277.43
2025-09-12,2146.46
2025-09-13,2632.98
2025-09-14,2367.5
2025-09-15,2431.78
2025-09-16,2322.17
2025-09-17,2359.83
2025-09-18,2485.46
2025-09-19,2235.04
2025-09-20,2453.61
2025-09-21,2489.62
2025-09-22,2425.44
2025-09-23,2292.68
2025-09-24,2599.23
2025-09-25,2816.94
2025-09-26,2322.66
2025-09-27,2690.3
2025-09-28,2621.76
2025-09-29,1913.76
2025-09-30,2292.67
2025-10-01,2724.82
2025-10-02,3008.84
2025-10-03,2890.69
2025-10-04,2948.37
2025-10-05,2981.25
2025-10-06,2674.71
2025-10-07,2705.68
2025-10-08,2610.91
2025-10-09,2821.94
2025-10-10,2832.67
2025-10-11,2891.23
2025-10-12,2712.03
2025-10-13,3039.29
2025-10-14,3041.91
2025-10-15,3168.29
2025-10-16,3001.75
2025-10-17,2897.09
2025-10-18,2994.97
2025-10-19,2982.94
2025-10-20,2731.13
2025-10-21,3119.87
2025-10-22,3206.19
2025-10-23,3258.38
2025-10-24,2870.53
2025-10-25,2928.84
2025-10-26,2947.76
2025-10-27,2864.48
2025-10-28,2989.35
2025-10-29,2841.75
2025-10-30,2827.73
2025-10-31,3218.79
2025-11-01,3213.23
2025-11-02,3194.19
2025-11-03,3357.69
2025-11-04,3211.86
2025-11-05,3240.61
2025-11-06,3170.08
2025-11-07,2939.21
2025-11-08,3177.6
2025-11-09,2956.91
2025-11-10,3226.82
2025-11-11,2949.0
2025-11-12,3369.13
2025-11-13,3336.14
2025-11-14,3242.88
2025-11-15,3167.26
2025-11-16,3271.05
2025-11-17,2795.29
2025-11-18,2969.43
2025-11-19,3159.54
2025-11-20,3258.84
2025-11-21,3174.41
2025-11-22,2989.87
2025-11-23,3217.98
2025-11-24,3101.05
2025-11-25,2978.57
2025-11-26,3258.69
2025-11-27,3151.29
2025-11-28,3433.09
2025-11-29,3327.4
2025-11-30,3341.72
2025-12-01,3394.83
2025-12-02,3161.96
2025-12-03,3144.37
2025-12-04,3037.76
2025-12-05,3908.3
2025-12-06,3117.11
2025-12-07,3291.53
2025-12-08,3261.92
2025-12-09,3278.28
2025-12-10,3218.19
2025-12-11,2961.83
2025-12-12,3136.36
2025-12-13,3058.36
2025-12-14,3311.64
2025-12-15,3200.66
2025-12-16,3200.56
2025-12-17,3381.67
2025-12-18,3222.44
2025-12-19,3525.91
2025-12-20,3262.76
2025-12-21,3385.53
2025-12-22,3075.94
2025-12-23,3472.87
2025-12-24,3260.96
2025-12-25,3424.25
2025-12-26,3409.0
2025-12-27,3308.81
2025-12-28,3387.48
2025-12-29,3267.44
2025-12-30,3614.22
2025-12-31,3532.35
2026-01-01,3363.88
2026-01-02,3031.85
2026-01-03,3048.52
2026-01-04,3136.11
2026-01-05,3220.38
2026-01-06,3359.48
2026-01-07,3091.07
2026-01-08,3506.29
2026-01-09,3272.1
2026-01-10,2869.32
2026-01-11,3177.32
2026-01-12,2755.84
2026-01-13,3123.03
2026-01-14,3164.05
2026-01-15,3152.3
2026-01-16,3209.83
2026-01-17,3196.56
2026-01-18,3157.13
2026-01-19,3576.88
2026-01-20,3519.86
2026-01-21,3049.01
2026-01-22,3528.66
2026-01-23,2954.11
2026-01-24,3115.96
2026-01-25,3584.42
2026-01-26,2831.97
2026-01-27,3395.34
2026-01-28,3030.18
2026-01-29,3252.58
2026-01-30,3245.84
2026-01-31,3621.82
2026-02-01,2849.39
2026-02-02,2998.2
2026-02-03,3137.91
2026-02-04,2962.65
2026-02-05,2849.09
2026-02-06,3002.17
2026-02-07,3033.21
2026-02-08,3191.82
2026-02-09,2826.9
2026-02-10,2926.18
2026-02-11,3081.09
2026-02-12,2983.57
2026-02-13,2980.45
2026-02-14,3014.61
2026-02-15,2879.34
2026-02-16,2859.07
2026-02-17,3107.65
2026-02-18,2800.99
2026-02-19,3253.58
2026-02-20,3064.47
2026-02-21,2766.2
2026-02-22,3078.61
2026-02-23,3055.96
2026-02-24,3175.44
2026-02-25,3255.28
2026-02-26,2950.72
2026-02-27,2882.95
2026-02-28,2903.81
2026-03-01,2437.87
2026-03-02,2485.3
2026-03-03,2691.99
2026-03-04,2638.64
2026-03-05,2537.82
2026-03-06,2488.94
2026-03-07,2706.67
2026-03-08,2537.27
2026-03-09,2430.06
2026-03-10,2608.25
