date,price_per_quintal
2023-04-19,2478.48
2023-04-20,2946.44
2023-04-21,2853.51
2023-04-22,2608.51
2023-04-23,2975.32
2023-04-24,1966.16
2023-04-25,2812.89
2023-04-26,2681.73
2023-04-27,2489.64
2023-04-28,2762.26
2023-04-29,2852.98
2023-04-30,2507.09
2023-05-01,2687.17
2023-05-02,2709.44
2023-05-03,2831.45
2023-05-04,3065.34
2023-05-05,2592.34
2023-05-06,3091.38
2023-05-07,2357.86
2023-05-08,2807.66
2023-05-09,2242.35
2023-05-10,2744.34
2023-05-11,2926.87
2023-05-12,3291.47
2023-05-13,2739.26
2023-05-14,2516.31
2023-05-15,3013.66
2023-05-16,2738.17
2023-05-17,2754.58
2023-05-18,2984.21
2023-05-19,3033.81
2023-05-20,2243.25
2023-05-21,2743.08
2023-05-22,2724.45
2023-05-23,2429.96
2023-05-24,2275.15
2023-05-25,2711.52
2023-05-26,2600.8
2023-05-27,2528.13
2023-05-28,2692.98
2023-05-29,2633.55
2023-05-30,2737.17
2023-05-31,3174.14
2023-06-01,2497.58
2023-06-02,3032.92
2023-06-03,2855.17
2023-06-04,2778.14
2023-06-05,2303.64
2023-06-06,2425.86
2023-06-07,2250.9
2023-06-08,2625.27
2023-06-09,2490.44
2023-06-10,2633.3
2023-06-11,2594.73
2023-06-12,2557.42
2023-06-13,2410.89
2023-06-14,2238.78
2023-06-15,2387.95
2023-06-16,2712.67
2023-06-17,2466.53
2023-06-18,2496.01
2023-06-19,2756.21
2023-06-20,2650.14
2023-06-21,2101.07
2023-06-22,2491.9
2023-06-23,2270.86
2023-06-24,2500.05
2023-06-25,2624.9
2023-06-26,2658.66
2023-06-27,2982.28
2023-06-28,2376.59
2023-06-29,2434.64
2023-06-30,2678.35
2023-07-01,2387.36
2023-07-02,1829.61
2023-07-03,2311.09
2023-07-04,2305.54
2023-07-05,2077.51
2023-07-06,2041.3
2023-07-07,2325.55
2023-07-08,2240.41
2023-07-09,2233.4
2023-07-10,1916.7
2023-07-11,1639.76
2023-07-12,2096.08
2023-07-13,2046.9
2023-07-14,2251.49
2023-07-15,1909.54
2023-07-16,2301.72
2023-07-17,2239.1
2023-07-18,1917.57
2023-07-19,2389.81
2023-07-20,2029.59
2023-07-21,1930.99
2023-07-22,2196.65
2023-07-23,2122.69
2023-07-24,1873.79
2023-07-25,2301.24
2023-07-26,2125.44
2023-07-27,1916.11
2023-07-28,1637.7
2023-07-29,2248.6
2023-07-30,2157.33
2023-07-31,2163.43
2023-08-01,2050.09
2023-08-02,967.61
2023-08-03,2020.76
2023-08-04,2047.64
2023-08-05,1391.76
2023-08-06,1950.69
2023-08-07,1439.63
2023-08-08,1375.48
2023-08-09,1639.39
2023-08-10,2179.92
2023-08-11,1769.85
2023-08-12,1682.94
2023-08-13,1917.37
2023-08-14,1495.48
2023-08-15,2089.49
2023-08-16,2110.35
2023-08-17,1791.16
2023-08-18,1450.67
2023-08-19,1971.95
2023-08-20,1754.69
2023-08-21,1852.81
2023-08-22,1991.22
2023-08-23,1795.58
2023-08-24,1421.07
2023-08-25,2091.47
2023-08-26,1752.78
2023-08-27,1765.75
2023-08-28,1847.61
2023-08-29,1763.07
2023-08-30,1885.61
2023-08-31,1731.87
2023-09-01,1220.44
2023-09-02,1116.51
2023-09-03,1127.79
2023-09-04,1190.68
2023-09-05,1548.81
2023-09-06,1177.83
2023-09-07,1241.46
2023-09-08,1244.67
2023-09-09,1422.85
2023-09-10,1455.48
2023-09-11,1827.01
2023-09-12,884.51
2023-09-13,1211.14
2023-09-14,1435.81
2023-09-15,803.93
2023-09-16,1763.74
2023-09-17,1244.05
2023-09-18,1054.64
2023-09-19,1549.18
2023-09-20,662.32
2023-09-21,1337.59
2023-09-22,1000.94
2023-09-23,1274.79
2023-09-24,1384.1
2023-09-25,1501.67
2023-09-26,1395.34
2023-09-27,1864.75
2023-09-28,1298.32
2023-09-29,1185.62
2023-09-30,1625.08
2023-10-01,1025.08
2023-10-02,1160.86
2023-10-03,500
2023-10-04,1171.47
2023-10-05,1024.03
2023-10-06,923.59
2023-10-07,861.98
2023-10-08,1299.04
2023-10-09,500
2023-10-10,1928.73
2023-10-11,1370.51
2023-10-12,1151.31
2023-10-13,1580.27
2023-10-14,1125.46
2023-10-15,798.37
2023-10-16,1336.94
2023-10-17,591.67
2023-10-18,1218.18
2023-10-19,1386.03
2023-10-20,1200.75
2023-10-21,645.02
2023-10-22,1109.19
2023-10-23,1017.7
2023-10-24,844.74
2023-10-25,500
2023-10-26,721.42
2023-10-27,913.56
2023-10-28,1369.32
2023-10-29,1825.44
2023-10-30,1294.86
2023-10-31,834.65
2023-11-01,931.07
2023-11-02,1352.37
2023-11-03,1221.62
2023-11-04,1159.62
2023-11-05,1117.22
2023-11-06,1386.76
2023-11-07,1677.42
2023-11-08,1054.45
2023-11-09,1096.62
2023-11-10,1193.8
2023-11-11,923.55
2023-11-12,500
2023-11-13,1192.0
2023-11-14,848.76
2023-11-15,1423.21
2023-11-16,1106.04
2023-11-17,1474.64
2023-11-18,815.64
2023-11-19,1372.89
2023-11-20,599.7
2023-11-21,1319.5
2023-11-22,990.93
2023-11-23,1320.24
2023-11-24,957.89
2023-11-25,1249.65
2023-11-26,1199.7
2023-11-27,1166.64
2023-11-28,1183.71
2023-11-29,1530.68
2023-11-30,903.39
2023-12-01,1680.93
2023-12-02,1189.23
2023-12-03,1626.73
2023-12-04,1944.3
2023-12-05,1066.05
2023-12-06,686.29
2023-12-07,1336.22
2023-12-08,1097.11
2023-12-09,1143.76
2023-12-10,1199.39
2023-12-11,1142.52
2023-12-12,1693.06
2023-12-13,1607.89
2023-12-14,1617.73
2023-12-15,1940.98
2023-12-16,1078.16
2023-12-17,595.28
2023-12-18,1861.37
2023-12-19,1365.31
2023-12-20,1279.99
2023-12-21,791.16
2023-12-22,917.9
2023-12-23,1490.51
2023-12-24,1257.1
2023-12-25,694.78
2023-12-26,1034.65
2023-12-27,1592.14
2023-12-28,1656.81
2023-12-29,1359.14
2023-12-30,2093.1
2023-12-31,1587.46
2024-01-01,2207.27
2024-01-02,2074.12
2024-01-03,1933.94
2024-01-04,1326.62
2024-01-05,1253.89
2024-01-06,1494.82
2024-01-07,1775.13
2024-01-08,1703.5
2024-01-09,1808.51
2024-01-10,1698.39
2024-01-11,1838.17
2024-01-12,1981.31
2024-01-13,1707.42
2024-01-14,1624.96
2024-01-15,972.03
2024-01-16,1950.61
2024-01-17,1490.26
2024-01-18,1452.63
2024-01-19,1950.55
2024-01-20,1965.16
2024-01-21,1898.78
2024-01-22,1975.64
2024-01-23,1402.86
2024-01-24,1645.42
2024-01-25,1555.99
2024-01-26,2194.75
2024-01-27,1952.66
2024-01-28,1642.89
2024-01-29,1947.2
2024-01-30,1816.91
2024-01-31,1679.51
2024-02-01,2309.35
2024-02-02,2417.18
2024-02-03,2139.62
2024-02-04,1829.68
2024-02-05,2279.5
2024-02-06,2106.68
2024-02-07,1860.32
2024-02-08,1966.32
2024-02-09,2111.97
2024-02-10,2189.83
2024-02-11,2339.89
2024-02-12,2123.53
2024-02-13,2309.39
2024-02-14,2079.27
2024-02-15,2337.0
2024-02-16,2297.48
2024-02-17,2344.39
2024-02-18,2587.82
2024-02-19,2106.62
2024-02-20,1740.11
2024-02-21,2164.81
2024-02-22,2413.66
2024-02-23,2194.4
2024-02-24,2276.89
2024-02-25,1705.87
2024-02-26,1955.06
2024-02-27,2339.86
2024-02-28,2407.2
2024-02-29,1979.7
2024-03-01,2699.8
2024-03-02,2398.35
2024-03-03,2275.15
2024-03-04,2618.12
2024-03-05,2659.41
2024-03-06,2710.02
2024-03-07,2803.85
2024-03-08,3069.43
2024-03-09,2865.89
2024-03-10,2499.6
2024-03-11,2864.15
2024-03-12,2190.53
2024-03-13,2630.03
2024-03-14,2897.21
2024-03-15,2792.8
2024-03-16,2834.94
2024-03-17,3138.25
2024-03-18,2396.43
2024-03-19,2826.77
2024-03-20,2578.5
2024-03-21,2917.14
2024-03-22,2638.37
2024-03-23,2824.82
2024-03-24,3039.33
2024-03-25,2783.29
2024-03-26,2548.29
2024-03-27,2504.49
2024-03-28,2413.51
2024-03-29,2898.91
2024-03-30,2976.08
2024-03-31,2540.63
2024-04-01,2341.62
2024-04-02,2671.26
2024-04-03,2970.56
2024-04-04,2584.34
2024-04-05,2301.46
2024-04-06,2725.8
2024-04-07,2279.39
2024-04-08,2942.16
2024-04-09,2739.14
2024-04-10,2868.71
2024-04-11,3215.3
2024-04-12,2598.42
2024-04-13,2251.63
2024-04-14,2845.5
2024-04-15,2985.15
2024-04-16,2453.97
2024-04-17,2751.47
2024-04-18,2757.82
2024-04-19,2863.23
2024-04-20,2683.5
2024-04-21,3602.01
2024-04-22,2783.15
2024-04-23,2909.27
2024-04-24,2721.71
2024-04-25,2117.77
2024-04-26,3244.89
2024-04-27,1974.74
2024-04-28,3238.95
2024-04-29,2489.44
2024-04-30,2479.34
2024-05-01,2836.55
2024-05-02,3482.29
2024-05-03,2957.33
2024-05-04,2814.69
2024-05-05,2653.68
2024-05-06,3051.24
2024-05-07,2765.82
2024-05-08,3069.71
2024-05-09,2320.47
2024-05-10,3018.61
2024-05-11,2960.08
2024-05-12,2490.58
2024-05-13,2582.7
2024-05-14,2830.98
2024-05-15,2736.42
2024-05-16,2954.25
2024-05-17,2471.73
2024-05-18,2626.16
2024-05-19,3466.16
2024-05-20,2638.78
2024-05-21,2755.73
2024-05-22,2825.86
2024-05-23,2797.86
2024-05-24,3214.17
2024-05-25,2716.43
2024-05-26,3116.42
2024-05-27,2637.92
2024-05-28,3094.3
2024-05-29,2818.3
2024-05-30,2829.71
2024-05-31,2854.23
2024-06-01,2806.49
2024-06-02,2318.65
2024-06-03,2381.49
2024-06-04,3224.04
2024-06-05,2795.84
2024-06-06,2553.37
2024-06-07,2834.61
2024-06-08,2638.38
2024-06-09,2025.23
2024-06-10,2701.19
2024-06-11,2622.3
2024-06-12,2754.58
2024-06-13,2440.3
2024-06-14,2595.89
2024-06-15,2977.82
2024-06-16,2616.18
2024-06-17,2538.71
2024-06-18,2761.44
2024-06-19,2549.25
2024-06-20,2959.02
2024-06-21,2611.56
2024-06-22,2762.56
2024-06-23,2464.06
2024-06-24,2312.24
2024-06-25,2863.43
2024-06-26,2735.78
2024-06-27,2841.3
2024-06-28,2869.49
2024-06-29,2252.23
2024-06-30,2697.56
2024-07-01,1702.78
2024-07-02,2410.23
2024-07-03,1961.23
2024-07-04,2396.45
2024-07-05,2469.27
2024-07-06,2115.36
2024-07-07,2260.35
2024-07-08,2609.45
2024-07-09,1804.51
2024-07-10,2448.22
2024-07-11,2301.55
2024-07-12,2534.29
2024-07-13,1806.68
2024-07-14,2270.6
2024-07-15,2579.18
2024-07-16,2650.97
2024-07-17,2055.41
2024-07-18,2192.94
2024-07-19,2787.2
2024-07-20,1874.46
2024-07-21,2259.6
2024-07-22,2322.48
2024-07-23,2322.19
2024-07-24,2012.02
2024-07-25,2544.06
2024-07-26,2523.2
2024-07-27,2783.32
2024-07-28,2053.17
2024-07-29,2140.73
2024-07-30,2583.05
2024-07-31,2784.7
2024-08-01,1808.19
2024-08-02,1383.53
2024-08-03,1751.28
2024-08-04,2082.3
2024-08-05,2002.45
2024-08-06,2124.61
2024-08-07,2352.36
2024-08-08,1693.01
2024-08-09,1560.94
2024-08-10,1477.82
2024-08-11,1780.6
2024-08-12,2100.72
2024-08-13,2299.39
2024-08-14,1877.44
2024-08-15,1820.71
2024-08-16,1779.77
2024-08-17,2160.77
2024-08-18,1604.42
2024-08-19,1788.8
2024-08-20,1796.91
2024-08-21,1811.38
2024-08-22,2325.68
2024-08-23,1570.03
2024-08-24,2507.66
2024-08-25,1637.1
2024-08-26,1591.24
2024-08-27,1636.34
2024-08-28,2003.43
2024-08-29,1818.24
2024-08-30,2136.52
2024-08-31,1592.35
2024-09-01,948.06
2024-09-02,1313.1
2024-09-03,1495.7
2024-09-04,1006.23
2024-09-05,1388.34
2024-09-06,1568.53
2024-09-07,1193.1
2024-09-08,1188.65
2024-09-09,1113.12
2024-09-10,1380.0
2024-09-11,1548.34
2024-09-12,2190.28
2024-09-13,1747.62
2024-09-14,1068.49
2024-09-15,991.86
2024-09-16,1391.69
2024-09-17,1863.12
2024-09-18,1607.36
2024-09-19,1276.11
2024-09-20,1704.62
2024-09-21,1810.22
2024-09-22,1834.25
2024-09-23,1126.77
2024-09-24,1548.24
2024-09-25,1067.43
2024-09-26,1201.03
2024-09-27,1068.95
2024-09-28,1354.02
2024-09-29,1025.68
2024-09-30,1645.14
2024-10-01,1186.31
2024-10-02,948.11
2024-10-03,1326.48
2024-10-04,1619.57
2024-10-05,1288.07
2024-10-06,1028.34
2024-10-07,1112.68
2024-10-08,1163.41
2024-10-09,996.53
2024-10-10,714.08
2024-10-11,1087.78
2024-10-12,1542.12
2024-10-13,962.93
2024-10-14,654.47
2024-10-15,1170.5
2024-10-16,1504.55
2024-10-17,713.88
2024-10-18,1249.77
2024-10-19,1312.17
2024-10-20,1347.68
2024-10-21,1353.75
2024-10-22,1368.44
2024-10-23,755.06
2024-10-24,1371.46
2024-10-25,1585.06
2024-10-26,1137.7
2024-10-27,1304.16
2024-10-28,916.52
2024-10-29,1565.79
2024-10-30,1028.21
2024-10-31,1663.62
2024-11-01,1088.97
2024-11-02,1385.53
2024-11-03,1046.8
2024-11-04,1722.33
2024-11-05,644.76
2024-11-06,1300.77
2024-11-07,615.51
2024-11-08,860.82
2024-11-09,1728.32
2024-11-10,1453.2
2024-11-11,636.41
2024-11-12,1198.07
2024-11-13,1026.65
2024-11-14,1360.1
2024-11-15,1719.07
2024-11-16,1384.45
2024-11-17,1323.46
2024-11-18,1344.41
2024-11-19,896.66
2024-11-20,1399.28
2024-11-21,1461.27
2024-11-22,1032.3
2024-11-23,1024.26
2024-11-24,1610.55
2024-11-25,1263.51
2024-11-26,886.91
2024-11-27,1087.01
2024-11-28,1078.05
2024-11-29,1188.49
2024-11-30,1186.6
2024-12-01,1364.58
2024-12-02,1903.48
2024-12-03,1668.22
2024-12-04,1850.82
2024-12-05,961.48
2024-12-06,1467.5
2024-12-07,1765.72
2024-12-08,1640.29
2024-12-09,1247.36
2024-12-10,1226.31
2024-12-11,1707.18
2024-12-12,1379.28
2024-12-13,1620.7
2024-12-14,1483.43
2024-12-15,1407.04
2024-12-16,1474.11
2024-12-17,1208.49
2024-12-18,1917.51
2024-12-19,1595.07
2024-12-20,1833.79
2024-12-21,1294.2
2024-12-22,1291.43
2024-12-23,1353.79
2024-12-24,1202.33
2024-12-25,1633.86
2024-12-26,1643.88
2024-12-27,1301.1
2024-12-28,1355.67
2024-12-29,1551.03
2024-12-30,1235.25
2024-12-31,1331.77
2025-01-01,2283.73
2025-01-02,1638.15
2025-01-03,1702.88
2025-01-04,2549.32
2025-01-05,1253.01
2025-01-06,1517.17
2025-01-07,2352.44
2025-01-08,1734.92
2025-01-09,1989.95
2025-01-10,2443.9
2025-01-11,1650.02
2025-01-12,1685.57
2025-01-13,1966.61
2025-01-14,1830.76
2025-01-15,1705.41
2025-01-16,1815.46
2025-01-17,1481.32
2025-01-18,1984.0
2025-01-19,2087.65
2025-01-20,1809.19
2025-01-21,1792.13
2025-01-22,2008.85
2025-01-23,1704.89
2025-01-24,1769.72
2025-01-25,1837.26
2025-01-26,2268.96
2025-01-27,1843.41
2025-01-28,1825.75
2025-01-29,1812.03
2025-01-30,1750.93
2025-01-31,1588.62
2025-02-01,2067.67
2025-02-02,2566.32
2025-02-03,2166.47
2025-02-04,2352.08
2025-02-05,2193.26
2025-02-06,1955.2
2025-02-07,2197.29
2025-02-08,2718.96
2025-02-09,2212.14
2025-02-10,2139.23
2025-02-11,2209.21
2025-02-12,2235.72
2025-02-13,2393.8
2025-02-14,2214.96
2025-02-15,2303.29
2025-02-16,2193.56
2025-02-17,2431.52
2025-02-18,2418.97
2025-02-19,2391.49
2025-02-20,2509.89
2025-02-21,2305.23
2025-02-22,2673.04
2025-02-23,2464.35
2025-02-24,2750.81
2025-02-25,2312.3
2025-02-26,2411.21
2025-02-27,2144.41
2025-02-28,2340.19
2025-03-01,2972.08
2025-03-02,2641.1
2025-03-03,3161.65
2025-03-04,2751.42
2025-03-05,3187.93
2025-03-06,2451.37
2025-03-07,2667.91
2025-03-08,2606.86
2025-03-09,3029.21
2025-03-10,2926.42
2025-03-11,2725.64
2025-03-12,2619.81
2025-03-13,2740.32
2025-03-14,2951.12
2025-03-15,2982.64
2025-03-16,2732.34
2025-03-17,2624.25
2025-03-18,2778.41
2025-03-19,2786.43
2025-03-20,2821.35
2025-03-21,2624.06
2025-03-22,3238.77
2025-03-23,2575.77
2025-03-24,3175.73
2025-03-25,3142.86
2025-03-26,3018.23
2025-03-27,3278.17
2025-03-28,2909.47
2025-03-29,2665.56
2025-03-30,2608.18
2025-03-31,2567.13
2025-04-01,3228.7
2025-04-02,2580.07
2025-04-03,2596.78
2025-04-04,3424.53
2025-04-05,3279.45
2025-04-06,3112.25
2025-04-07,3255.18
2025-04-08,3213.84
2025-04-09,2945.12
2025-04-10,2586.62
2025-04-11,3357.5
2025-04-12,3123.57
2025-04-13,2613.7
2025-04-14,3039.28
2025-04-15,2868.6
2025-04-16,2967.94
2025-04-17,2908.81
2025-04-18,3155.38
2025-04-19,2943.08
2025-04-20,2678.45
2025-04-21,3190.68
2025-04-22,3138.66
2025-04-23,2603.82
2025-04-24,3118.0
2025-04-25,3252.37
2025-04-26,2961.54
2025-04-27,3057.19
2025-04-28,2791.03
2025-04-29,2515.42
2025-04-30,3151.95
2025-05-01,2988.43
2025-05-02,3133.73
2025-05-03,2948.1
2025-05-04,2941.34
2025-05-05,3060.08
2025-05-06,2997.31
2025-05-07,3258.0
2025-05-08,2897.15
2025-05-09,2611.81
2025-05-10,3056.99
2025-05-11,2652.14
2025-05-12,2307.93
2025-05-13,2710.74
2025-05-14,2895.44
2025-05-15,2795.78
2025-05-16,2588.77
2025-05-17,2956.54
2025-05-18,3360.45
2025-05-19,3252.48
2025-05-20,3022.95
2025-05-21,3278.96
2025-05-22,2898.13
2025-05-23,2774.88
2025-05-24,3212.21
2025-05-25,2719.24
2025-05-26,3116.56
2025-05-27,3016.25
2025-05-28,2922.27
2025-05-29,2895.99
2025-05-30,3343.06
2025-05-31,2580.02
2025-06-01,2873.74
2025-06-02,2718.02
2025-06-03,2591.62
2025-06-04,2810.52
2025-06-05,2888.45
2025-06-06,2783.64
2025-06-07,2869.43
2025-06-08,3197.38
2025-06-09,2633.37
2025-06-10,2919.05
2025-06-11,2315.61
2025-06-12,2930.77
2025-06-13,2280.48
2025-06-14,2980.4
2025-06-15,2670.97
2025-06-16,2850.38
2025-06-17,2397.28
2025-06-18,2811.95
2025-06-19,3036.34
2025-06-20,2979.58
2025-06-21,2801.59
2025-06-22,2805.01
2025-06-23,3127.94
2025-06-24,3013.7
2025-06-25,2633.09
2025-06-26,2646.07
2025-06-27,2618.46
2025-06-28,2799.24
2025-06-29,2484.63
2025-06-30,2205.68
2025-07-01,2349.28
2025-07-02,2481.61
2025-07-03,2463.4
2025-07-04,2715.4
2025-07-05,2050.1
2025-07-06,2268.72
2025-07-07,2008.93
2025-07-08,2482.04
2025-07-09,2384.32
2025-07-10,2279.37
2025-07-11,2426.01
2025-07-12,2216.88
2025-07-13,2129.04
2025-07-14,2858.15
2025-07-15,2642.9
2025-07-16,2364.84
2025-07-17,1985.2
2025-07-18,2357.2
2025-07-19,2578.4
2025-07-20,2465.57
2025-07-21,2700.97
2025-07-22,2762.33
2025-07-23,2395.53
2025-07-24,2288.54
2025-07-25,2281.58
2025-07-26,2304.63
2025-07-27,2674.08
2025-07-28,2302.44
2025-07-29,1950.99
2025-07-30,2552.2
2025-07-31,2394.7
2025-08-01,1826.17
2025-08-02,1407.6
2025-08-03,2285.4
2025-08-04,2153.16
2025-08-05,1640.25
2025-08-06,2001.48
2025-08-07,1655.94
2025-08-08,1578.81
2025-08-09,1372.54
2025-08-10,2178.79
2025-08-11,2207.36
2025-08-12,1874.63
2025-08-13,1945.03
2025-08-14,2453.56
2025-08-15,1751.07
2025-08-16,1631.25
2025-08-17,1999.09
2025-08-18,2117.64
2025-08-19,1881.05
2025-08-20,1565.28
2025-08-21,1750.16
2025-08-22,2157.18
2025-08-23,2165.91
2025-08-24,1498.39
2025-08-25,1624.25
2025-08-26,1691.14
2025-08-27,1960.26
2025-08-28,2585.69
2025-08-29,1888.15
2025-08-30,1985.97
2025-08-31,1745.78
2025-09-01,2286.45
2025-09-02,1394.43
2025-09-03,1420.07
2025-09-04,1607.51
2025-09-05,1193.34
2025-09-06,1791.02
2025-09-07,1562.63
2025-09-08,1329.4
2025-09-09,1398.94
2025-09-10,1035.83
2025-09-11,1411.01
2025-09-12,930.07
2025-09-13,1441.23
2025-09-14,1429.0
2025-09-15,1403.25
2025-09-16,1405.37
2025-09-17,1333.21
2025-09-18,1914.89
2025-09-19,1972.75
2025-09-20,1522.69
2025-09-21,1890.79
2025-09-22,1485.14
2025-09-23,1486.68
2025-09-24,1339.71
2025-09-25,1767.45
2025-09-26,1745.62
2025-09-27,1211.63
2025-09-28,1618.16
2025-09-29,1429.0
2025-09-30,1321.63
2025-10-01,1328.57
2025-10-02,798.89
2025-10-03,1215.06
2025-10-04,1866.03
2025-10-05,1459.35
2025-10-06,1019.8
2025-10-07,1493.1
2025-10-08,1363.37
2025-10-09,1249.13
2025-10-10,1175.35
2025-10-11,1339.95
2025-10-12,1174.29
2025-10-13,1292.07
2025-10-14,1548.02
2025-10-15,1569.76
2025-10-16,978.75
2025-10-17,1211.01
2025-10-18,1792.5
2025-10-19,1845.99
2025-10-20,1446.9
2025-10-21,1794.44
2025-10-22,1682.45
2025-10-23,1307.6
2025-10-24,786.0
2025-10-25,1328.23
2025-10-26,986.75
2025-10-27,1384.35
2025-10-28,1835.5
2025-10-29,1416.6
2025-10-30,1127.51
2025-10-31,1020.35
2025-11-01,791.73
2025-11-02,808.07
2025-11-03,1797.65
2025-11-04,1582.23
2025-11-05,1306.27
2025-11-06,1300.53
2025-11-07,1329.21
2025-11-08,1340.87
2025-11-09,1734.35
2025-11-10,1454.19
2025-11-11,790.28
2025-11-12,1642.74
2025-11-13,805.81
2025-11-14,1232.82
2025-11-15,958.86
2025-11-16,1358.66
2025-11-17,995.76
2025-11-18,962.38
2025-11-19,1055.53
2025-11-20,1576.83
2025-11-21,1297.36
2025-11-22,1536.57
2025-11-23,1731.04
2025-11-24,1417.29
2025-11-25,1510.59
2025-11-26,1079.9
2025-11-27,1328.08
2025-11-28,1030.48
2025-11-29,1507.63
2025-11-30,1606.7
2025-12-01,1850.81
2025-12-02,1572.87
2025-12-03,1831.91
2025-12-04,1540.89
2025-12-05,1424.77
2025-12-06,1722.95
2025-12-07,1786.05
2025-12-08,2200.2
2025-12-09,1787.74
2025-12-10,1275.72
2025-12-11,1310.51
2025-12-12,1220.3
2025-12-13,1606.84
2025-12-14,1277.67
2025-12-15,1967.43
2025-12-16,1504.76
2025-12-17,1766.47
2025-12-18,1629.65
2025-12-19,1683.85
2025-12-20,1297.76
2025-12-21,1579.0
2025-12-22,1469.12
2025-12-23,1560.82
2025-12-24,1624.49
2025-12-25,1780.79
2025-12-26,1460.02
2025-12-27,1821.39
2025-12-28,1683.36
2025-12-29,2050.43
2025-12-30,664.45
2025-12-31,1412.43
2026-01-01,2345.2
2026-01-02,1287.25
2026-01-03,2409.29
2026-01-04,2017.01
2026-01-05,1422.57
2026-01-06,2197.96
2026-01-07,1700.47
2026-01-08,1740.01
2026-01-09,2406.1
2026-01-10,1888.06
2026-01-11,1728.18
2026-01-12,2559.42
2026-01-13,2257.74
2026-01-14,1904.31
2026-01-15,1777.34
2026-01-16,1941.69
2026-01-17,2440.84
2026-01-18,1724.49
2026-01-19,1643.31
2026-01-20,2357.27
2026-01-21,1921.8
2026-01-22,2029.32
2026-01-23,2148.56
2026-01-24,1892.77
2026-01-25,1323.65
2026-01-26,1943.39
2026-01-27,2350.69
2026-01-28,2611.88
2026-01-29,1970.99
2026-01-30,1996.37
2026-01-31,2387.12
2026-02-01,2637.82
2026-02-02,2554.14
2026-02-03,1917.66
2026-02-04,2355.64
2026-02-05,2532.75
2026-02-06,2049.09
2026-02-07,2370.93
2026-02-08,2952.2
2026-02-09,2402.22
2026-02-10,2073.0
2026-02-11,1946.63
2026-02-12,2472.26
2026-02-13,2314.06
2026-02-14,2233.03
2026-02-15,2540.32
2026-02-16,2556.76
2026-02-17,2526.3
2026-02-18,2575.96
2026-02-19,2134.1
2026-02-20,2299.28
2026-02-21,2387.69
2026-02-22,2464.35
2026-02-23,2756.9
2026-02-24,2276.33
2026-02-25,2262.9
2026-02-26,2897.49
2026-02-27,2525.78
2026-02-28,2090.37
2026-03-01,2801.96
2026-03-02,2543.3
2026-03-03,2571.49
2026-03-04,2516.64
2026-03-05,2667.76
2026-03-06,3467.76
2026-03-07,3174.37
2026-03-08,3278.7
2026-03-09,3196.77
2026-03-10,2854.87
2026-03-11,3006.0
2026-03-12,2922.23
2026-03-13,2594.78
2026-03-14,2568.76
2026-03-15,3146.73
