date,price_per_quintal
2023-09-22,1954.44
2023-09-23,1835.92
2023-09-24,2026.48
2023-09-25,1865.33
2023-09-26,2150.39
2023-09-27,2007.71
2023-09-28,1840.67
2023-09-29,2089.24
2023-09-30,2218.52
2023-10-01,1821.69
2023-10-02,2112.7
2023-10-03,2071.1
2023-10-04,2040.56
2023-10-05,2057.63
2023-10-06,2072.78
2023-10-07,1954.59
2023-10-08,2165.29
2023-10-09,1889.54
2023-10-10,2220.65
2023-10-11,2177.86
2023-10-12,1906.78
2023-10-13,2025.15
2023-10-14,2167.98
2023-10-15,1977.19
2023-10-16,2010.35
2023-10-17,1986.65
2023-10-18,2143.94
2023-10-19,1966.72
2023-10-20,2026.81
2023-10-21,2082.11
2023-10-22,2007.63
2023-10-23,1942.05
2023-10-24,1894.84
2023-10-25,1877.47
2023-10-26,1911.61
2023-10-27,1857.84
2023-10-28,1957.5
2023-10-29,2060.51
2023-10-30,2036.2
2023-10-31,1948.43
2023-11-01,2039.4
2023-11-02,2042.16
2023-11-03,2003.01
2023-11-04,2018.51
2023-11-05,2213.84
2023-11-06,2002.24
2023-11-07,2144.73
2023-11-08,2081.49
2023-11-09,2386.39
2023-11-10,1964.21
2023-11-11,2163.53
2023-11-12,2111.12
2023-11-13,2067.69
2023-11-14,2176.62
2023-11-15,2160.96
2023-11-16,2038.81
2023-11-17,2188.63
2023-11-18,2185.22
2023-11-19,2277.55
2023-11-20,2085.9
2023-11-21,2294.24
2023-11-22,2127.82
2023-11-23,1950.2
2023-11-24,2200.41
2023-11-25,2140.24
2023-11-26,2060.46
2023-11-27,2242.32
2023-11-28,2102.14
2023-11-29,2251.29
2023-11-30,2141.63
2023-12-01,2375.23
2023-12-02,2368.45
2023-12-03,2348.12
2023-12-04,2197.9
2023-12-05,2393.37
2023-12-06,2303.88
2023-12-07,2502.23
2023-12-08,2350.17
2023-12-09,2377.71
2023-12-10,2226.41
2023-12-11,2262.59
2023-12-12,2313.17
2023-12-13,2186.75
2023-12-14,2187.07
2023-12-15,2293.54
2023-12-16,2296.91
2023-12-17,2325.21
2023-12-18,2417.01
2023-12-19,2265.57
2023-12-20,2373.99
2023-12-21,2291.74
2023-12-22,2287.1
2023-12-23,2332.51
2023-12-24,2100.33
2023-12-25,2314.04
2023-12-26,2243.87
2023-12-27,2215.02
2023-12-28,2119.6
2023-12-29,2264.31
2023-12-30,2121.16
2023-12-31,2396.21
2024-01-01,2435.57
2024-01-02,2291.59
2024-01-03,2392.75
2024-01-04,2535.9
2024-01-05,2401.21
2024-01-06,2432.88
2024-01-07,2424.38
2024-01-08,2448.77
2024-01-09,2291.92
2024-01-10,2457.65
2024-01-11,2406.69
2024-01-12,2758.18
2024-01-13,2441.8
2024-01-14,2417.84
2024-01-15,2562.55
2024-01-16,2448.4
2024-01-17,2489.63
2024-01-18,2377.19
2024-01-19,2620.42
2024-01-20,2402.43
2024-01-21,2503.04
2024-01-22,2579.04
2024-01-23,2435.65
2024-01-24,2466.39
2024-01-25,2525.35
2024-01-26,2535.27
2024-01-27,2358.29
2024-01-28,2485.75
2024-01-29,2373.36
2024-01-30,2393.66
2024-01-31,2403.66
2024-02-01,2700.21
2024-02-02,2738.57
2024-02-03,2839.75
2024-02-04,2573.85
2024-02-05,2495.67
2024-02-06,2483.16
2024-02-07,2741.16
2024-02-08,2426.87
2024-02-09,2549.31
2024-02-10,2524.7
2024-02-11,2756.61
2024-02-12,2480.57
2024-02-13,2692.37
2024-02-14,2713.84
2024-02-15,2566.13
2024-02-16,2629.66
2024-02-17,2429.54
2024-02-18,2574.89
2024-02-19,2562.5
2024-02-20,2326.35
2024-02-21,2626.15
2024-02-22,2620.42
2024-02-23,2415.87
2024-02-24,2444.28
2024-02-25,2510.88
2024-02-26,2533.19
2024-02-27,2555.77
2024-02-28,2490.9
2024-02-29,2486.22
2024-03-01,2658.15
2024-03-02,2580.28
2024-03-03,2617.42
2024-03-04,2605.43
2024-03-05,2674.42
2024-03-06,2613.57
2024-03-07,2715.45
2024-03-08,2639.9
2024-03-09,2718.8
2024-03-10,2754.91
2024-03-11,2484.45
2024-03-12,2723.0
2024-03-13,2809.38
2024-03-14,2534.15
2024-03-15,2628.51
2024-03-16,2596.28
2024-03-17,2676.38
2024-03-18,2684.6
2024-03-19,2565.97
2024-03-20,2764.46
2024-03-21,2547.83
2024-03-22,2619.97
2024-03-23,2736.46
2024-03-24,2829.74
2024-03-25,2583.43
2024-03-26,2713.23
2024-03-27,2657.3
2024-03-28,2477.36
2024-03-29,2540.38
2024-03-30,2515.72
2024-03-31,2586.17
2024-04-01,2554.93
2024-04-02,2599.7
2024-04-03,2724.98
2024-04-04,2639.76
2024-04-05,2863.11
2024-04-06,2573.76
2024-04-07,2677.33
2024-04-08,2640.15
2024-04-09,2749.66
2024-04-10,2561.44
2024-04-11,2684.13
2024-04-12,2762.81
2024-04-13,2528.13
2024-04-14,2593.02
2024-04-15,2651.24
2024-04-16,2557.63
2024-04-17,2513.88
2024-04-18,2784.98
2024-04-19,2579.04
2024-04-20,2775.72
2024-04-21,2551.77
2024-04-22,2582.2
2024-04-23,2682.92
2024-04-24,2582.91
2024-04-25,2513.92
2024-04-26,2532.12
2024-04-27,2631.67
2024-04-28,2538.1
2024-04-29,2613.81
2024-04-30,2379.58
2024-05-01,2439.99
2024-05-02,2478.07
2024-05-03,2445.14
2024-05-04,2397.34
2024-05-05,2408.65
2024-05-06,2504.35
2024-05-07,2646.31
2024-05-08,2358.06
2024-05-09,2470.57
2024-05-10,2596.2
2024-05-11,2532.25
2024-05-12,2489.72
2024-05-13,2454.33
2024-05-14,2501.03
2024-05-15,2489.89
2024-05-16,2281.65
2024-05-17,2429.02
2024-05-18,2305.94
2024-05-19,2630.31
2024-05-20,2583.76
2024-05-21,2422.98
2024-05-22,2582.59
2024-05-23,2747.26
2024-05-24,2440.39
2024-05-25,2632.93
2024-05-26,2539.55
2024-05-27,2479.93
2024-05-28,2393.31
2024-05-29,2448.61
2024-05-30,2465.01
2024-05-31,2273.22
2024-06-01,2408.15
2024-06-02,2323.23
2024-06-03,2401.62
2024-06-04,2314.08
2024-06-05,2656.13
2024-06-06,2190.87
2024-06-07,2263.59
2024-06-08,2427.72
2024-06-09,2593.35
2024-06-10,2258.56
2024-06-11,2541.02
2024-06-12,2266.7
2024-06-13,2488.04
2024-06-14,2366.54
2024-06-15,2582.3
2024-06-16,2537.8
2024-06-17,2295.13
2024-06-18,2653.77
2024-06-19,2248.08
2024-06-20,2329.44
2024-06-21,2541.89
2024-06-22,2287.92
2024-06-23,2297.56
2024-06-24,2375.06
2024-06-25,2407.55
2024-06-26,2401.32
2024-06-27,2288.33
2024-06-28,2382.89
2024-06-29,2427.24
2024-06-30,2514.2
2024-07-01,2246.92
2024-07-02,2089.1
2024-07-03,2217.54
2024-07-04,2152.94
2024-07-05,2347.2
2024-07-06,2048.06
2024-07-07,2271.87
2024-07-08,2109.66
2024-07-09,2343.71
2024-07-10,2293.92
2024-07-11,2239.03
2024-07-12,2267.89
2024-07-13,2184.01
2024-07-14,2285.58
2024-07-15,2213.34
2024-07-16,2291.72
2024-07-17,2224.76
2024-07-18,1971.08
2024-07-19,2168.13
2024-07-20,2371.55
2024-07-21,2365.35
2024-07-22,2230.85
2024-07-23,2208.1
2024-07-24,2187.48
2024-07-25,2284.36
2024-07-26,2279.5
2024-07-27,2123.99
2024-07-28,2288.37
2024-07-29,2345.79
2024-07-30,2127.31
2024-07-31,2204.42
2024-08-01,2159.95
2024-08-02,2186.17
2024-08-03,2072.14
2024-08-04,2061.62
2024-08-05,2068.4
2024-08-06,2153.62
2024-08-07,2158.3
2024-08-08,2113.75
2024-08-09,1979.57
2024-08-10,2007.29
2024-08-11,2180.27
2024-08-12,1994.78
2024-08-13,2139.83
2024-08-14,2081.41
2024-08-15,2057.57
2024-08-16,2120.76
2024-08-17,2286.03
2024-08-18,2147.57
2024-08-19,2089.43
2024-08-20,1971.96
2024-08-21,2170.82
2024-08-22,2233.56
2024-08-23,2180.93
2024-08-24,2237.09
2024-08-25,2168.45
2024-08-26,1990.76
2024-08-27,2116.9
2024-08-28,2174.18
2024-08-29,2194.09
2024-08-30,2072.98
2024-08-31,2116.26
2024-09-01,2119.29
2024-09-02,2210.13
2024-09-03,2183.82
2024-09-04,2148.23
2024-09-05,2123.52
2024-09-06,1981.67
2024-09-07,1974.4
2024-09-08,2075.61
2024-09-09,2189.26
2024-09-10,2124.94
2024-09-11,2141.81
2024-09-12,1935.84
2024-09-13,1940.13
2024-09-14,2198.59
2024-09-15,2083.44
2024-09-16,1955.83
2024-09-17,2175.72
2024-09-18,2113.6
2024-09-19,2383.25
2024-09-20,2213.4
2024-09-21,2123.37
2024-09-22,2073.89
2024-09-23,2112.53
2024-09-24,2079.33
2024-09-25,1946.02
2024-09-26,2182.95
2024-09-27,2117.99
2024-09-28,1815.33
2024-09-29,2027.55
2024-09-30,2008.53
2024-10-01,2229.98
2024-10-02,2127.79
2024-10-03,2281.23
2024-10-04,1973.64
2024-10-05,2025.51
2024-10-06,2240.1
2024-10-07,2068.17
2024-10-08,2028.13
2024-10-09,2081.63
2024-10-10,2058.61
2024-10-11,2188.83
2024-10-12,2247.01
2024-10-13,1976.8
2024-10-14,2106.71
2024-10-15,2137.52
2024-10-16,2144.61
2024-10-17,2220.02
2024-10-18,2148.98
2024-10-19,2079.31
2024-10-20,2026.4
2024-10-21,1955.42
2024-10-22,2101.08
2024-10-23,2139.93
2024-10-24,2230.96
2024-10-25,2101.32
2024-10-26,2371.76
2024-10-27,2132.04
2024-10-28,2091.66
2024-10-29,2178.35
2024-10-30,2043.54
2024-10-31,2161.78
2024-11-01,2044.59
2024-11-02,2318.91
2024-11-03,2258.27
2024-11-04,2272.96
2024-11-05,2267.68
2024-11-06,2125.12
2024-11-07,2162.94
2024-11-08,2409.74
2024-11-09,2302.86
2024-11-10,2193.97
2024-11-11,2296.11
2024-11-12,2295.07
2024-11-13,2450.05
2024-11-14,2365.94
2024-11-15,2296.32
2024-11-16,2210.58
2024-11-17,2434.17
2024-11-18,2245.95
2024-11-19,2169.35
2024-11-20,2134.68
2024-11-21,2170.76
2024-11-22,2220.89
2024-11-23,2334.14
2024-11-24,2349.22
2024-11-25,2373.31
2024-11-26,2273.8
2024-11-27,2341.95
2024-11-28,2485.03
2024-11-29,2350.43
2024-11-30,2419.99
2024-12-01,2258.94
2024-12-02,2336.12
2024-12-03,2335.49
2024-12-04,2143.2
2024-12-05,2418.57
2024-12-06,2550.74
2024-12-07,2358.27
2024-12-08,2431.64
2024-12-09,2326.99
2024-12-10,2363.53
2024-12-11,2441.53
2024-12-12,2293.72
2024-12-13,2531.0
2024-12-14,2222.02
2024-12-15,2446.42
2024-12-16,2365.35
2024-12-17,2563.71
2024-12-18,2491.28
2024-12-19,2206.98
2024-12-20,2173.46
2024-12-21,2315.86
2024-12-22,2366.08
2024-12-23,2397.7
2024-12-24,2419.92
2024-12-25,2484.56
2024-12-26,2280.9
2024-12-27,2237.75
2024-12-28,2443.35
2024-12-29,2382.3
2024-12-30,2408.36
2024-12-31,2354.82
2025-01-01,2551.98
2025-01-02,2718.25
2025-01-03,2407.57
2025-01-04,2447.65
2025-01-05,2634.66
2025-01-06,2727.54
2025-01-07,2550.54
2025-01-08,2445.13
2025-01-09,2371.59
2025-01-10,2598.05
2025-01-11,2447.36
2025-01-12,2790.16
2025-01-13,2807.06
2025-01-14,2595.83
2025-01-15,2622.05
2025-01-16,2562.01
2025-01-17,2688.28
2025-01-18,2574.09
2025-01-19,2581.04
2025-01-20,2711.04
2025-01-21,2637.92
2025-01-22,2788.7
2025-01-23,2412.22
2025-01-24,2520.64
2025-01-25,2486.11
2025-01-26,2660.98
2025-01-27,2527.74
2025-01-28,2637.63
2025-01-29,2460.8
2025-01-30,2568.57
2025-01-31,2808.0
2025-02-01,2852.24
2025-02-02,2500.85
2025-02-03,2725.47
2025-02-04,2771.94
2025-02-05,2640.27
2025-02-06,2579.67
2025-02-07,2756.41
2025-02-08,2700.59
2025-02-09,2746.06
2025-02-10,2675.3
2025-02-11,2924.52
2025-02-12,2600.32
2025-02-13,2642.41
2025-02-14,2743.8
2025-02-15,2765.78
2025-02-16,2555.04
2025-02-17,2822.94
2025-02-18,2547.7
2025-02-19,2694.45
2025-02-20,2663.4
2025-02-21,2623.65
2025-02-22,2808.03
2025-02-23,2460.3
2025-02-24,2622.23
2025-02-25,2605.33
2025-02-26,2783.4
2025-02-27,2851.25
2025-02-28,2774.05
2025-03-01,2876.53
2025-03-02,2514.84
2025-03-03,2753.96
2025-03-04,2599.6
2025-03-05,2700.7
2025-03-06,2762.97
2025-03-07,2748.26
2025-03-08,2876.68
2025-03-09,2541.54
2025-03-10,2656.13
2025-03-11,2591.94
2025-03-12,2576.42
2025-03-13,2841.18
2025-03-14,2759.14
2025-03-15,2896.86
2025-03-16,2860.02
2025-03-17,2748.62
2025-03-18,2645.14
2025-03-19,2841.58
2025-03-20,2673.54
2025-03-21,2623.06
2025-03-22,2628.26
2025-03-23,2755.79
2025-03-24,2870.45
2025-03-25,2749.46
2025-03-26,2866.94
2025-03-27,2753.93
2025-03-28,2702.46
2025-03-29,3017.52
2025-03-30,2927.8
2025-03-31,2765.69
2025-04-01,2622.89
2025-04-02,2545.5
2025-04-03,2746.84
2025-04-04,2681.46
2025-04-05,2754.01
2025-04-06,2739.91
2025-04-07,2751.54
2025-04-08,2822.43
2025-04-09,2739.93
2025-04-10,2636.46
2025-04-11,2632.05
2025-04-12,2767.72
2025-04-13,2602.52
2025-04-14,2781.84
2025-04-15,2781.73
2025-04-16,2706.22
2025-04-17,2632.77
2025-04-18,2533.57
2025-04-19,2599.11
2025-04-20,2549.21
2025-04-21,2714.77
2025-04-22,2668.18
2025-04-23,2620.64
2025-04-24,2800.27
2025-04-25,2726.24
2025-04-26,2718.37
2025-04-27,2769.72
2025-04-28,2817.85
2025-04-29,2554.23
2025-04-30,2785.48
2025-05-01,2424.41
2025-05-02,2526.16
2025-05-03,2707.11
2025-05-04,2675.32
2025-05-05,2672.97
2025-05-06,2625.01
2025-05-07,2748.4
2025-05-08,2453.32
2025-05-09,2577.18
2025-05-10,2612.73
2025-05-11,2811.83
2025-05-12,2711.25
2025-05-13,2712.74
2025-05-14,2533.07
2025-05-15,2834.47
2025-05-16,2656.98
2025-05-17,2509.51
2025-05-18,2844.94
2025-05-19,2468.01
2025-05-20,2524.13
2025-05-21,2587.9
2025-05-22,2513.56
2025-05-23,2664.62
2025-05-24,2639.88
2025-05-25,2623.85
2025-05-26,2802.18
2025-05-27,2449.7
2025-05-28,2750.04
2025-05-29,2531.23
2025-05-30,2760.22
2025-05-31,2804.82
2025-06-01,2694.76
2025-06-02,2445.85
2025-06-03,2348.87
2025-06-04,2498.29
2025-06-05,2460.46
2025-06-06,2289.82
2025-06-07,2539.95
2025-06-08,2374.43
2025-06-09,2611.2
2025-06-10,2563.82
2025-06-11,2439.47
2025-06-12,2471.52
2025-06-13,2443.94
2025-06-14,2422.76
2025-06-15,2778.63
2025-06-16,2375.48
2025-06-17,2474.93
2025-06-18,2568.85
2025-06-19,2431.57
2025-06-20,2407.45
2025-06-21,2337.69
2025-06-22,2590.1
2025-06-23,2542.4
2025-06-24,2518.49
2025-06-25,2320.92
2025-06-26,2522.46
2025-06-27,2500.93
2025-06-28,2438.89
2025-06-29,2335.33
2025-06-30,2467.63
2025-07-01,2236.52
2025-07-02,2331.9
2025-07-03,2330.53
2025-07-04,2290.68
2025-07-05,2413.0
2025-07-06,2318.49
2025-07-07,2378.31
2025-07-08,2367.54
2025-07-09,2426.82
2025-07-10,2229.89
2025-07-11,2292.07
2025-07-12,2419.1
2025-07-13,2342.55
2025-07-14,2440.08
2025-07-15,2402.32
2025-07-16,2283.63
2025-07-17,2416.45
2025-07-18,2302.95
2025-07-19,2424.66
2025-07-20,2514.68
2025-07-21,2438.76
2025-07-22,2558.85
2025-07-23,2175.04
2025-07-24,2275.66
2025-07-25,2304.17
2025-07-26,2291.07
2025-07-27,2368.64
2025-07-28,2294.89
2025-07-29,2442.61
2025-07-30,2430.78
2025-07-31,2373.95
2025-08-01,2121.87
2025-08-02,2278.13
2025-08-03,2291.12
2025-08-04,2259.38
2025-08-05,2227.29
2025-08-06,2364.63
2025-08-07,2170.05
2025-08-08,2188.52
2025-08-09,2292.2
2025-08-10,2278.87
2025-08-11,2311.35
2025-08-12,2197.99
2025-08-13,2095.22
2025-08-14,2103.23
2025-08-15,2184.03
2025-08-16,2306.83
2025-08-17,2307.12
2025-08-18,2046.6
2025-08-19,2281.88
2025-08-20,2220.07
2025-08-21,2124.88
2025-08-22,2448.47
2025-08-23,2256.09
2025-08-24,2312.73
2025-08-25,2487.04
2025-08-26,2172.48
2025-08-27,2191.21
2025-08-28,2380.09
2025-08-29,2100.73
2025-08-30,2239.19
2025-08-31,2236.71
2025-09-01,2289.22
2025-09-02,2233.04
2025-09-03,2101.48
2025-09-04,2290.32
2025-09-05,2277.91
2025-09-06,2088.6
2025-09-07,2125.22
2025-09-08,2141.72
2025-09-09,2079.67
2025-09-10,2301.37
2025-09-11,2162.82
2025-09-12,2167.72
2025-09-13,2092.02
2025-09-14,2156.65
2025-09-15,2344.9
2025-09-16,2271.53
2025-09-17,2035.26
2025-09-18,2098.33
2025-09-19,2261.16
2025-09-20,2148.09
2025-09-21,2142.88
2025-09-22,2112.45
2025-09-23,2065.69
2025-09-24,2208.63
2025-09-25,2161.37
2025-09-26,2313.74
2025-09-27,2193.33
2025-09-28,2103.78
2025-09-29,2269.98
2025-09-30,2335.51
2025-10-01,2167.82
2025-10-02,2071.43
2025-10-03,2194.1
2025-10-04,2107.3
2025-10-05,2406.75
2025-10-06,2104.12
2025-10-07,2210.42
2025-10-08,2390.84
2025-10-09,2330.91
2025-10-10,2192.73
2025-10-11,2166.09
2025-10-12,2226.54
2025-10-13,2220.98
2025-10-14,2394.93
2025-10-15,2230.13
2025-10-16,2110.9
2025-10-17,2344.77
2025-10-18,2350.15
2025-10-19,2224.11
2025-10-20,2324.3
2025-10-21,2252.52
2025-10-22,2127.01
2025-10-23,2239.88
2025-10-24,2133.82
2025-10-25,2185.18
2025-10-26,2155.0
2025-10-27,2282.48
2025-10-28,2268.14
2025-10-29,2117.82
2025-10-30,2158.11
2025-10-31,2250.12
2025-11-01,2406.94
2025-11-02,2368.02
2025-11-03,2140.42
2025-11-04,2490.09
2025-11-05,2538.93
2025-11-06,2520.38
2025-11-07,2416.71
2025-11-08,2429.8
2025-11-09,2297.48
2025-11-10,2382.06
2025-11-11,2250.44
2025-11-12,2375.98
2025-11-13,2221.13
2025-11-14,2422.92
2025-11-15,2329.24
2025-11-16,2441.71
2025-11-17,2383.56
2025-11-18,2319.64
2025-11-19,2450.23
2025-11-20,2248.86
2025-11-21,2340.01
2025-11-22,2313.05
2025-11-23,2441.5
2025-11-24,2359.85
2025-11-25,2394.7
2025-11-26,2420.55
2025-11-27,2133.69
2025-11-28,2275.97
2025-11-29,2380.49
2025-11-30,2470.45
2025-12-01,2576.76
2025-12-02,2650.88
2025-12-03,2497.94
2025-12-04,2530.47
2025-12-05,2470.72
2025-12-06,2477.43
2025-12-07,2438.26
2025-12-08,2467.27
2025-12-09,2502.85
2025-12-10,2457.04
2025-12-11,2525.16
2025-12-12,2340.94
2025-12-13,2565.89
2025-12-14,2541.15
2025-12-15,2568.32
2025-12-16,2477.65
2025-12-17,2473.48
2025-12-18,2622.84
2025-12-19,2509.45
2025-12-20,2723.85
2025-12-21,2384.89
2025-12-22,2501.06
2025-12-23,2413.36
2025-12-24,2447.73
2025-12-25,2447.7
2025-12-26,2478.93
2025-12-27,2605.58
2025-12-28,2413.21
2025-12-29,2588.9
2025-12-30,2384.11
2025-12-31,2487.95
2026-01-01,2810.78
2026-01-02,2725.3
2026-01-03,2706.63
2026-01-04,2742.71
2026-01-05,2737.6
2026-01-06,2743.1
2026-01-07,2820.97
2026-01-08,2577.05
2026-01-09,2674.13
2026-01-10,2745.23
2026-01-11,2756.76
2026-01-12,2737.91
2026-01-13,2813.05
2026-01-14,2632.6
2026-01-15,2548.03
2026-01-16,2810.54
2026-01-17,2683.52
2026-01-18,2629.03
2026-01-19,2687.78
2026-01-20,2641.27
2026-01-21,2785.42
2026-01-22,2774.12
2026-01-23,2716.57
2026-01-24,2739.79
2026-01-25,2689.26
2026-01-26,2788.95
2026-01-27,2450.27
2026-01-28,2570.08
2026-01-29,2683.21
2026-01-30,2646.15
2026-01-31,2592.75
2026-02-01,2859.9
2026-02-02,2700.37
2026-02-03,2820.24
2026-02-04,2811.24
2026-02-05,2804.88
2026-02-06,2716.49
2026-02-07,2780.39
2026-02-08,2922.7
2026-02-09,2854.66
2026-02-10,2896.89
2026-02-11,2792.9
2026-02-12,2630.98
2026-02-13,2754.86
2026-02-14,2786.74
2026-02-15,2932.26
2026-02-16,2916.0
2026-02-17,2845.19
2026-02-18,2717.35
2026-02-19,2816.15
2026-02-20,2777.43
2026-02-21,2779.56
2026-02-22,2680.86
2026-02-23,2850.9
2026-02-24,2801.82
2026-02-25,2885.55
2026-02-26,2659.24
2026-02-27,2693.01
2026-02-28,3170.63
2026-03-01,2758.49
2026-03-02,2875.56
2026-03-03,2890.88
2026-03-04,2749.18
2026-03-05,3020.46
2026-03-06,2841.44
2026-03-07,2863.25
2026-03-08,3030.44
2026-03-09,2769.8
2026-03-10,2800.44
